data_extracao;prefixo;operador;placa;marca;modelo;data_primeiro_emplac;ano_fabricacao;combustivel
2026-08-20 01:58:08.516640;4431;VIACAO ALTO PETROPOLIS LTDA;JBZ7H65;M. BENZ;OF 1721L;2023-06-06;2022;DIESEL
2026-08-20 01:58:08.516640;6622;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IZP2C07;M. BENZ;OF 1721L;2019-10-02;2019;DIESEL
2026-08-20 01:58:08.516640;20;CARRIS PORTO-ALEGRENSE LTDA;JAC7H80;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2026-08-20 01:58:08.516640;13;CARRIS PORTO-ALEGRENSE LTDA;JAC7I91;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2026-08-20 01:58:08.516640;39;CARRIS PORTO-ALEGRENSE LTDA;JAC7I40;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2026-08-20 01:58:08.516640;41;CARRIS PORTO-ALEGRENSE LTDA;JAC7H83;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2026-08-20 01:58:08.516640;2114;VIACAO TERESOPOLIS CAVALHADA LTDA;JBT0F60;M. BENZ;O-500M                                            ;2022-11-21;2022;DIESEL
2026-08-20 01:58:08.516640;1197;TRANSPORTES COLETIVOS TREVO LTDA;JCD4A23;M. BENZ;OF 1721L;2023-08-10;2023;DIESEL
2026-08-20 01:58:08.516640;1223;TRANSPORTES COLETIVOS TREVO LTDA;JCE4H19;M. BENZ;OF 1721L;2023-08-31;2023;DIESEL
2026-08-20 01:58:08.516640;2297;VIACAO BELEM NOVO LTDA;IXC8556;M. BENZ;OF 1721                                           ;2016-03-02;2015;DIESEL
2026-08-20 01:58:08.516640;6699;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IXE3356;VW;17280;2016-04-05;2015;DIESEL
2026-08-20 01:58:08.516640;2337;VIACAO BELEM NOVO LTDA;IZP9D69;M. BENZ;OF 1721                                           ;2019-10-15;2019;DIESEL
2026-08-20 01:58:08.516640;6422;NORTRAN TRANSPORTES COLETIVOS LTDA;IZQ0E88;M. BENZ;OF 1721L;2019-10-16;2019;DIESEL
2026-08-20 01:58:08.516640;82;CARRIS PORTO-ALEGRENSE LTDA;JAD8J38;M. BENZ;OF 1721L;2020-08-14;2020;DIESEL
2026-08-20 01:58:08.516640;2471;RESTINGA TRANSPORTES COLETIVOS LTDA;JBR3D90;VW;17230                                             ;2022-08-18;2022;DIESEL
2026-08-20 01:58:08.516640;2475;RESTINGA TRANSPORTES COLETIVOS LTDA;JBR3E08;VW;17230                                             ;2022-08-18;2022;DIESEL
2026-08-20 01:58:08.516640;3505;EMPRESA GAZÔMETRO DE TRANSPORTES LTDA;JBU3A88;M. BENZ;OF 1721                                           ;2023-02-01;2022;DIESEL
2026-08-20 01:58:08.516640;6725;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;JBY6J22;M. BENZ;OF 1721                                           ;2023-05-12;2022;DIESEL
2026-08-20 01:58:08.516640;6479;NORTRAN TRANSPORTES COLETIVOS LTDA;JCF2A68;M. BENZ;OF 1721L;2023-08-15;2023;DIESEL
2026-08-20 01:58:08.516640;2106;VIACAO TERESOPOLIS CAVALHADA LTDA;JCH5C82;M. BENZ;OF 1721L;2023-10-27;2023;DIESEL
2026-08-20 01:58:08.516640;6757;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;JCI6J45;M. BENZ;OF 1721L;2023-11-20;2023;DIESEL
2026-08-20 01:58:08.516640;1140;TRANSPORTES COLETIVOS TREVO LTDA;IXD4009;M. BENZ;O500MA                                            ;2016-03-14;2015;DIESEL
2026-08-20 01:58:08.516640;2237;VIACAO TERESOPOLIS CAVALHADA LTDA;IXF0811;M. BENZ;OF 1721                                           ;2016-04-22;2015;DIESEL
2026-08-20 01:58:08.516640;6492;NORTRAN TRANSPORTES COLETIVOS LTDA;IYW1867;M. BENZ;OF 1721                                           ;2018-10-29;2018;DIESEL
2026-08-20 01:58:08.516640;6401;NORTRAN TRANSPORTES COLETIVOS LTDA;IYW1861;M. BENZ;OF 1721                                           ;2018-10-29;2018;DIESEL
2026-08-20 01:58:08.516640;2486;RESTINGA TRANSPORTES COLETIVOS LTDA;IZP9D88;VW;17230                                             ;2019-10-15;2019;DIESEL
2026-08-20 01:58:08.516640;50;CARRIS PORTO-ALEGRENSE LTDA;JAC7I71;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2026-08-20 01:58:08.516640;57;CARRIS PORTO-ALEGRENSE LTDA;JAC8D68;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2026-08-20 01:58:08.516640;9;CARRIS PORTO-ALEGRENSE LTDA;JAC8D81;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2026-08-20 01:58:08.516640;44;CARRIS PORTO-ALEGRENSE LTDA;JAD8B57;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2026-08-20 01:58:08.516640;91;CARRIS PORTO-ALEGRENSE LTDA;JAD8B75;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2026-08-20 01:58:08.516640;7;CARRIS PORTO-ALEGRENSE LTDA;JAD8E86;M. BENZ;OF 1721L;2020-08-14;2020;DIESEL
2026-08-20 01:58:08.516640;6626;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;JBP4G20;M. BENZ;OF 1721                                           ;2022-07-05;2022;DIESEL
2026-08-20 01:58:08.516640;2302;VIACAO BELEM NOVO LTDA;JBS5H05;M. BENZ;OF 1417                                           ;2022-08-17;2022;DIESEL
2026-08-20 01:58:08.516640;2303;VIACAO BELEM NOVO LTDA;JBS5H09;M. BENZ;OF 1721                                           ;2022-08-17;2022;DIESEL
2026-08-20 01:58:08.516640;4421;VIACAO ALTO PETROPOLIS LTDA;JBS4H83;M. BENZ;OF 1721                                           ;2022-09-23;2022;DIESEL
2026-08-20 01:58:08.516640;2190;VIACAO TERESOPOLIS CAVALHADA LTDA;IZQ1A77;M. BENZ;O-500M                                            ;2019-10-17;2019;DIESEL
2026-08-20 01:58:08.516640;2;CARRIS PORTO-ALEGRENSE LTDA;JAD0B83;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2026-08-20 01:58:08.516640;83;CARRIS PORTO-ALEGRENSE LTDA;JAD8J61;M. BENZ;OF 1721L;2020-08-14;2020;DIESEL
2026-08-20 01:58:08.516640;2342;VIACAO BELEM NOVO LTDA;IXB9613;M. BENZ;OF 1721                                           ;2016-02-11;2015;DIESEL
2026-08-20 01:58:08.516640;6154;AUTO VIACAO NAVEGANTES LTDA;IYW2128;M. BENZ;OF 1721                                           ;2018-10-29;2018;DIESEL
2026-08-20 01:58:08.516640;6403;NORTRAN TRANSPORTES COLETIVOS LTDA;IYW1866;M. BENZ;OF 1721                                           ;2018-10-29;2018;DIESEL
2026-08-20 01:58:08.516640;6770;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;IYW2062;M. BENZ;OF 1721                                           ;2018-10-29;2018;DIESEL
2026-08-20 01:58:08.516640;3347;SUDESTE TRANSPORTES COLETIVOS LTDA;IZQ5A03;M. BENZ;OF1519;2019-10-25;2019;DIESEL
2026-08-20 01:58:08.516640;3348;SUDESTE TRANSPORTES COLETIVOS LTDA;IZQ5A08;M. BENZ;OF1519;2019-10-25;2019;DIESEL
2026-08-20 01:58:08.516640;2209;VIACAO TERESOPOLIS CAVALHADA LTDA;JAC1A39;M. BENZ;OF 1721                                           ;2020-07-08;2019;DIESEL
2026-08-20 01:58:08.516640;29;CARRIS PORTO-ALEGRENSE LTDA;JAC7I11;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2026-08-20 01:58:08.516640;3358;SUDESTE TRANSPORTES COLETIVOS LTDA;JBS4E93;M. BENZ;OF 1721                                           ;2022-10-19;2022;DIESEL
2026-08-20 01:58:08.516640;2110;VIACAO TERESOPOLIS CAVALHADA LTDA;JBS5B77;M. BENZ;OF 1721                                           ;2022-08-19;2022;DIESEL
2026-08-20 01:58:08.516640;6118;AUTO VIACAO NAVEGANTES LTDA;JBS7B36;M. BENZ;OF 1721                                           ;2022-10-06;2022;DIESEL
2026-08-20 01:58:08.516640;2147;VIACAO TERESOPOLIS CAVALHADA LTDA;JBU7A60;M. BENZ;OF 1721                                           ;2023-02-13;2022;DIESEL
2026-08-20 01:58:08.516640;6442;NORTRAN TRANSPORTES COLETIVOS LTDA;JBT7D83;M. BENZ;OF1519;2023-01-17;2022;DIESEL
2026-08-20 01:58:08.516640;2111;VIACAO TERESOPOLIS CAVALHADA LTDA;JBS5B31;M. BENZ;OF 1721                                           ;2022-08-19;2022;DIESEL
2026-08-20 01:58:08.516640;6577;NORTRAN TRANSPORTES COLETIVOS LTDA;JBY7B74;M. BENZ;OF 1721                                           ;2023-05-15;2022;DIESEL
2026-08-20 01:58:08.516640;2225;VIACAO TERESOPOLIS CAVALHADA LTDA;JCH5C40;M. BENZ;OF 1721L;2023-10-27;2023;DIESEL
2026-08-20 01:58:08.516640;4826;AUTO VIACAO PRESIDENTE VARGAS LTDA;JCH0C98;M. BENZ;OF 1721                                           ;2023-10-19;2023;DIESEL
2026-08-20 01:58:08.516640;2101;VIACAO TERESOPOLIS CAVALHADA LTDA;JCH5C72;M. BENZ;OF 1721L;2023-10-27;2023;DIESEL
2026-08-20 01:58:08.516640;6650;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;JCC6B02;Mercedes Benz;OF1619;2023-07-27;2023;DIESEL
2026-08-20 01:58:08.516640;6448;NORTRAN TRANSPORTES COLETIVOS LTDA;JCF8E58;Mercedes Benz;OF1619;2023-09-28;2023;DIESEL
2026-08-20 01:58:08.516640;6135;AUTO VIACAO NAVEGANTES LTDA;JCH7F76;M. BENZ;OF 1619;2023-10-31;2023;DIESEL
2026-08-20 01:58:08.516640;1228;TRANSPORTES COLETIVOS TREVO LTDA;JCJ2D13;M. BENZ;OF 1619;2023-11-29;2023;DIESEL
2026-08-20 01:58:08.516640;3511;EMPRESA GAZÔMETRO DE TRANSPORTES LTDA;ISR1F62;M. BENZ;O-500M                                            ;2023-12-08;2011;DIESEL
2026-08-20 01:58:08.516640;9603;SUDESTE TRANSPORTES COLETIVOS LTDA;JCV9A60;Mercedes Benz;0500 U ELÉTRICO;2024-07-30;2024;ELÉTRICO
2026-08-20 01:58:08.516640;163;CARRIS PORTO-ALEGRENSE LTDA;JDA2I82;M. BENZ;OF 1721L;2024-09-30;2024;DIESEL
2026-08-20 01:58:08.516640;4804;AUTO VIACAO PRESIDENTE VARGAS LTDA;JDB1E97;M. BENZ;OF 1721L;2024-10-11;2024;DIESEL
2026-08-20 01:58:08.516640;3377;SUDESTE TRANSPORTES COLETIVOS LTDA;JDC0C94;M. BENZ;OF 1721L;2024-10-24;2024;DIESEL
2026-08-20 01:58:08.516640;2359;VIACAO BELEM NOVO LTDA;JDG2A35;M. BENZ;OF 1721                                           ;2024-11-27;2024;DIESEL
2026-08-20 01:58:08.516640;4831;AUTO VIACAO PRESIDENTE VARGAS LTDA;JDL4G96;M. BENZ;OF 1721                                           ;2025-03-26;2024;DIESEL
2026-08-20 01:58:08.516640;6453;NORTRAN TRANSPORTES COLETIVOS LTDA;JCF8E63;Mercedes Benz;OF1619;2023-09-28;2023;DIESEL
2026-08-20 01:58:08.516640;6723;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;JCG6I10;M. BENZ;OF 1721L;2023-10-13;2023;DIESEL
2026-08-20 01:58:08.516640;1226;TRANSPORTES COLETIVOS TREVO LTDA;JCH4D50;M. BENZ;OF 1721L;2023-10-26;2023;DIESEL
2026-08-20 01:58:08.516640;2477;RESTINGA TRANSPORTES COLETIVOS LTDA;JCI4D27;M. BENZ;OF 1721L;2023-11-14;2023;DIESEL
2026-08-20 01:58:08.516640;6503;NORTRAN TRANSPORTES COLETIVOS LTDA;JCP5F80;M. BENZ;OF 1619;2024-03-28;2023;DIESEL
2026-08-20 01:58:08.516640;6507;NORTRAN TRANSPORTES COLETIVOS LTDA;JCP5F98;M. BENZ;OF 1619;2023-11-28;2023;DIESEL
2026-08-20 01:58:08.516640;105;CARRIS PORTO-ALEGRENSE LTDA;JCQ5E61;M. BENZ;OF 1721L;2024-04-17;2024;DIESEL
2026-08-20 01:58:08.516640;104;CARRIS PORTO-ALEGRENSE LTDA;JCV6I47;M. BENZ;OF 1721L;2024-07-25;2024;DIESEL
2026-08-20 01:58:08.516640;4435;VIACAO ALTO PETROPOLIS LTDA;JDE5B34;M. BENZ;OF 1721                                           ;2024-11-27;2024;DIESEL
2026-08-20 01:58:08.516640;2115;VIACAO TERESOPOLIS CAVALHADA LTDA;JDE4C01;M. BENZ;OF 1721L;2024-11-27;2024;DIESEL
2026-08-20 01:58:08.516640;2312;VIACAO BELEM NOVO LTDA;TQP0E10;M. BENZ;OF 1721L;2025-06-09;2024;DIESEL
2026-08-20 01:58:08.516640;6117;AUTO VIACAO NAVEGANTES LTDA;TQP1D19;M. BENZ;OF 1721L;2025-06-09;2025;DIESEL
2026-08-20 01:58:08.516640;1005;TRANSPORTES COLETIVOS TREVO LTDA;TQR1G43;M. BENZ;OF 1721L;2025-07-21;2025;DIESEL
2026-08-20 01:58:08.516640;2229;VIACAO TERESOPOLIS CAVALHADA LTDA;JCH5H09;M. BENZ;OF 1721L;2023-10-27;2023;DIESEL
2026-08-20 01:58:08.516640;6108;AUTO VIACAO NAVEGANTES LTDA;JCH7F68;M. BENZ;OF 1619;2023-10-31;2023;DIESEL
2026-08-20 01:58:08.516640;6670;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;JCS6H54;M. BENZ;OF 1721                                           ;2024-06-10;2023;DIESEL
2026-08-20 01:58:08.516640;3386;SUDESTE TRANSPORTES COLETIVOS LTDA;JDF5D87;M. BENZ;OF 1721L;2024-12-10;2024;DIESEL
2026-08-20 01:58:08.516640;1182;TRANSPORTES COLETIVOS TREVO LTDA;JDK5D51;M. BENZ;OF 1721L;2025-03-10;2024;DIESEL
2026-08-20 01:58:08.516640;2438;RESTINGA TRANSPORTES COLETIVOS LTDA;JDN4A13;M. BENZ;OF 1619;2025-04-28;2025;DIESEL
2026-08-20 01:58:08.516640;4418;VIACAO ALTO PETROPOLIS LTDA;TQP4D55;M. BENZ;OF 1721L;2025-06-13;2024;DIESEL
2026-08-20 01:58:08.516640;2308;VIACAO BELEM NOVO LTDA;JCJ7E26;M. BENZ;OF 1721L;2023-12-07;2023;DIESEL
2026-08-20 01:58:08.516640;100;CARRIS PORTO-ALEGRENSE LTDA;JCQ5E71;M. BENZ;OF 1721L;2024-04-17;2024;DIESEL
2026-08-20 01:58:08.516640;110;CARRIS PORTO-ALEGRENSE LTDA;JCV2D58;M. BENZ;OF 1721L;2024-07-18;2024;DIESEL
2026-08-20 01:58:08.516640;6683;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;JDD9G92;M. BENZ;OF 1721L;2024-11-19;2024;DIESEL
2026-08-20 01:58:08.516640;6592;NORTRAN TRANSPORTES COLETIVOS LTDA;JBV0F76;M. BENZ;OF 1721L;2023-02-23;2022;DIESEL
2026-08-20 01:58:08.516640;6724;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;JBY8J78;M. BENZ;OF 1721                                           ;2023-05-12;2022;DIESEL
2026-08-20 01:58:08.516640;6669;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;JCE0C94;Mercedes Benz;OF1619;2023-08-24;2023;DIESEL
2026-08-20 01:58:08.516640;2360;VIACAO BELEM NOVO LTDA;JCF5I94;M. BENZ;OF 1721L;2023-05-02;2023;DIESEL
2026-08-20 01:58:08.516640;2104;VIACAO TERESOPOLIS CAVALHADA LTDA;JCH5H07;M. BENZ;OF 1721L;2023-10-27;2023;DIESEL
2026-08-20 01:58:08.516640;4409;VIACAO ALTO PETROPOLIS LTDA;JCI5F56;M. BENZ;OF 1721                                           ;2023-11-16;2023;DIESEL
2026-08-20 01:58:08.516640;114;CARRIS PORTO-ALEGRENSE LTDA;JCQ5E73;M. BENZ;OF 1721L;2024-04-17;2024;DIESEL
2026-08-20 01:58:08.516640;135;CARRIS PORTO-ALEGRENSE LTDA;JCV2D66;M. BENZ;OF 1721L;2024-07-18;2024;DIESEL
2026-08-20 01:58:08.516640;142;CARRIS PORTO-ALEGRENSE LTDA;JCV2E53;M. BENZ;OF 1721L;2024-07-18;2024;DIESEL
2026-08-20 01:58:08.516640;9404;VIACAO TERESOPOLIS CAVALHADA LTDA;JCW0G41;MARCOPOLO;ATTIVI  INTEGRAL;2024-07-31;2024;ELÉTRICO
2026-08-20 01:58:08.516640;4838;AUTO VIACAO PRESIDENTE VARGAS LTDA;JDB1E01;M. BENZ;OF 1721L;2024-10-11;2024;DIESEL
2026-08-20 01:58:08.516640;2395;VIACAO BELEM NOVO LTDA;JCF5I61;M. BENZ;OF 1721L;2023-09-22;2023;DIESEL
2026-08-20 01:58:08.516640;173;CARRIS PORTO-ALEGRENSE LTDA;JDA2I84;M. BENZ;OF 1721L;2024-09-30;2024;DIESEL
2026-08-20 01:58:08.516640;118;CARRIS PORTO-ALEGRENSE LTDA;JCV6I69;M. BENZ;OF 1721L;2024-07-25;2024;DIESEL
2026-08-20 01:58:08.516640;6693;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;TQP0A19;M. BENZ;OF 1721L;2025-06-04;2024;DIESEL
2026-08-20 01:58:08.516640;1186;TRANSPORTES COLETIVOS TREVO LTDA;JDK6A74;M. BENZ;OF 1721L;2025-03-11;2024;GASOLINA
2026-08-20 01:58:08.516640;1027;TRANSPORTES COLETIVOS TREVO LTDA;TQR5E92;M. BENZ;OF 1721L;2025-07-29;2025;DIESEL
2026-08-20 01:58:08.516640;6131;AUTO VIACAO NAVEGANTES LTDA;JDB4F91;M. BENZ;OF 1721L;2024-10-16;2024;DIESEL
2026-08-20 01:58:08.516640;6498;NORTRAN TRANSPORTES COLETIVOS LTDA;TQS0E96;M. BENZ;OF 1721L;2025-08-11;2025;DIESEL
2026-08-20 01:58:08.516640;3373;SUDESTE TRANSPORTES COLETIVOS LTDA;JCK3G34;M. BENZ;OF 1721L;2023-12-18;2023;DIESEL
2026-08-20 01:58:08.516640;113;CARRIS PORTO-ALEGRENSE LTDA;JCQ5E45;M. BENZ;OF 1721L;2024-04-17;2024;DIESEL
2026-08-20 01:58:08.516640;149;CARRIS PORTO-ALEGRENSE LTDA;JCU9C33;M. BENZ;OF 1721L;2024-07-15;2024;DIESEL
2026-08-20 01:58:08.516640;145;CARRIS PORTO-ALEGRENSE LTDA;JCV5J75;M. BENZ;OF 1721L;2024-07-24;2024;DIESEL
2026-08-20 01:58:08.516640;6137;AUTO VIACAO NAVEGANTES LTDA;JDC7C10;M. BENZ;OF 1721L;2024-11-01;2024;DIESEL
2026-08-20 01:58:08.516640;6688;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;JDD9H07;M. BENZ;OF 1721L;2024-11-19;2024;DIESEL
2026-08-20 01:58:08.516640;4437;VIACAO ALTO PETROPOLIS LTDA;JDE5A92;M. BENZ;OF 1721                                           ;2024-11-27;2024;DIESEL
2026-08-20 01:58:08.516640;1014;TRANSPORTES COLETIVOS TREVO LTDA;TQR1G29;M. BENZ;OF 1721L;2025-07-21;2025;DIESEL
2026-08-20 01:58:08.516640;6460;NORTRAN TRANSPORTES COLETIVOS LTDA;JCS8G87;M. BENZ;OF 1721L;2024-06-10;2023;DIESEL
2026-08-20 01:58:08.516640;178;CARRIS PORTO-ALEGRENSE LTDA;JDA2I55;M. BENZ;OF 1721L;2024-09-30;2024;DIESEL
2026-08-20 01:58:08.516640;6513;NORTRAN TRANSPORTES COLETIVOS LTDA;TQS0E98;M. BENZ;OF 1721L;2025-08-08;2025;DIESEL
2026-08-20 01:58:08.516640;6756;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;JBV6H51;M. BENZ;OF 1721                                           ;2023-03-09;2022;DIESEL
2026-08-20 01:58:08.516640;6713;SOCIEDADE DE ONIBUS PORTO ALEGRENSE LTDA;JCD9B59;M. BENZ;OF 1721L;2023-08-22;2023;DIESEL
2026-08-20 01:58:08.516640;2354;VIACAO BELEM NOVO LTDA;JCF5I98;M. BENZ;OF 1721L;2023-05-02;2023;DIESEL
2026-08-20 01:58:08.516640;3375;SUDESTE TRANSPORTES COLETIVOS LTDA;JCK3G31;M. BENZ;OF 1721L;2023-12-18;2023;DIESEL
2026-08-20 01:58:08.516640;141;CARRIS PORTO-ALEGRENSE LTDA;JCU9C14;M. BENZ;OF 1721L;2024-07-15;2024;DIESEL
2026-08-20 01:58:08.516640;4807;AUTO VIACAO PRESIDENTE VARGAS LTDA;JDB1E87;M. BENZ;OF 1721L;2024-10-11;2024;DIESEL
2026-08-20 01:58:08.516640;3368;SUDESTE TRANSPORTES COLETIVOS LTDA;JCH4C87;M. BENZ;OF 1721L;2023-10-26;2023;DIESEL
2026-08-20 01:58:08.516640;175;CARRIS PORTO-ALEGRENSE LTDA;JDA2I19;M. BENZ;OF 1721L;2024-09-30;2024;DIESEL
2026-08-20 01:58:08.516640;4451;VIACAO ALTO PETROPOLIS LTDA;JDE5B60;M. BENZ;OF 1721                                           ;2024-11-27;2024;DIESEL
2026-08-20 01:58:08.516640;2127;VIACAO TERESOPOLIS CAVALHADA LTDA;JDF2F17;M. BENZ;OF 1721L;2024-12-05;2024;DIESEL
2026-08-20 01:58:08.516640;1183;TRANSPORTES COLETIVOS TREVO LTDA;JDK6A07;M. BENZ;OF 1721L;2025-03-11;2024;DIESEL
2026-08-20 01:58:08.516640;1178;TRANSPORTES COLETIVOS TREVO LTDA;JDC9B20;M. BENZ;OF 1721L;2024-11-05;2024;DIESEL
2026-08-20 01:58:08.516640;4524;VIACAO ALTO PETROPOLIS LTDA;TQP4E20;M. BENZ;OF 1721L;2025-06-13;2025;DIESEL
2026-08-20 01:58:08.516640;3378;SUDESTE TRANSPORTES COLETIVOS LTDA;JDB7J23;M. BENZ;OF 1721L;2024-10-22;2024;DIESEL
2026-08-20 01:58:08.516640;3382;SUDESTE TRANSPORTES COLETIVOS LTDA;JDC0D21;M. BENZ;OF 1721L;2024-10-24;2024;DIESEL
2026-08-20 01:58:08.516640;2384;VIACAO BELEM NOVO LTDA;JDC9I59;M. BENZ;OF 1721L;2024-11-06;2024;DIESEL
2026-08-20 01:58:08.516640;2459;RESTINGA TRANSPORTES COLETIVOS LTDA;JDE2F47;M. BENZ;OF 1721L;2024-11-25;2024;DIESEL
2026-08-20 01:58:08.516640;2123;VIACAO TERESOPOLIS CAVALHADA LTDA;JDE4B92;M. BENZ;OF 1721                                           ;2024-11-27;2024;DIESEL
2026-08-20 01:58:08.516640;161;CARRIS PORTO-ALEGRENSE LTDA;JDG3G65;M. BENZ;0-500 MDA;2024-12-19;2024;DIESEL
2026-08-20 01:58:08.516640;6561;NORTRAN TRANSPORTES COLETIVOS LTDA;JDG4G43;M. BENZ;OF 1721L;2024-12-20;2024;DIESEL
2026-08-20 01:58:08.516640;1207;TRANSPORTES COLETIVOS TREVO LTDA;JDK5G15;M. BENZ;OF 1619;2025-03-10;2024;DIESEL
2026-08-20 01:58:08.516640;4520;VIACAO ALTO PETROPOLIS LTDA;TQP4D96;M. BENZ;OF 1721L;2025-06-13;2025;DIESEL
2026-08-20 01:58:08.516640;1019;TRANSPORTES COLETIVOS TREVO LTDA;TQR5E81;M. BENZ;OF 1721L;2025-07-28;2025;DIESEL
2026-08-20 01:58:08.516640;6511;NORTRAN TRANSPORTES COLETIVOS LTDA;TQS0E85;M. BENZ;OF 1721L;2025-08-11;2025;DIESEL
2026-08-20 01:58:08.516640;45;CARRIS PORTO-ALEGRENSE LTDA;JAC8D51;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2026-08-20 01:58:08.516640;90;CARRIS PORTO-ALEGRENSE LTDA;JAD8B64;M. BENZ;OF 1721L;2020-07-29;2020;DIESEL
2026-08-20 01:58:08.516640;73;CARRIS PORTO-ALEGRENSE LTDA;JAD8J23;M. BENZ;OF 1721L;2020-08-14;2020;DIESEL
2026-08-20 01:58:08.516640;6590;NORTRAN TRANSPORTES COLETIVOS LTDA;JBJ4A13;M. BENZ;OF 1721                                           ;2022-06-22;2021;DIESEL
2026-08-20 01:58:08.516640;2117;VIACAO TERESOPOLIS CAVALHADA LTDA;JBT1H74;M. BENZ;OF 1721                                           ;2023-01-02;2022;DIESEL
2026-08-20 01:58:08.516640;2163;VIACAO TERESOPOLIS CAVALHADA LTDA;JBU7H18;M. BENZ;OF 1721                                           ;2023-02-14;2022;DIESEL
2026-08-20 01:58:08.516640;6593;NORTRAN TRANSPORTES COLETIVOS LTDA;JBU9F20;M. BENZ;OF 1721L;2023-02-17;2022;DIESEL
2026-08-20 01:58:08.516640;1114;TRANSPORTES COLETIVOS TREVO LTDA;IXB9B38;M. BENZ;O500MA                                            ;2016-02-10;2015;DIESEL
2026-08-20 01:58:08.516640;2160;VIACAO TERESOPOLIS CAVALHADA LTDA;IXB9464;M. BENZ;O-500M                                            ;2016-02-13;2015;DIESEL
2026-08-20 01:58:08.516640;1121;TRANSPORTES COLETIVOS TREVO LTDA;IXB9680;M. BENZ;O500MA                                            ;2016-02-11;2015;DIESEL
2026-08-20 01:58:08.516640;6157;AUTO VIACAO NAVEGANTES LTDA;IYW2127;M. BENZ;OF 1721                                           ;2018-10-29;2018;DIESEL
